username;leader;tipo
IAM_Mr_EDGE;0;0
lytho;0;0
cherreraj;0;0
reportera09;0;0
PameRodriguezs;0;0
ricardopulgar;0;0
Marcialafuente;0;0
nicolasabarca;0;0
seriveram;0;0
PanchiitaB;0;0
titoram;0;0
DulzurayCalor;0;0
JorgeFilms;0;0
konradcl;0;0
Cabro_Lara;0;0
fjimeno;0;0
331nico;0;0
nuestrocanto;0;0
MisterSSI;0;0
CrisAstete;0;0
patovene;0;0
khristian_km;0;0
lalylaura;0;0
titi_henry;0;0
rgonzalezconcha;0;0
sotomayorap;0;0
jorgeinsunza;0;0
j_valladares;0;0
nadiaesteli;0;0
Almujarid;0;0
afouillioux;0;0
ignaciomaulen;0;0
nataliafreirela;0;0
nikita_kings;0;0
naraneda;0;0
michelhm;0;0
wmlm;0;0
rulosman;0;0
juliagandari;0;0
isabelmandujano;0;0
robotcanoso;0;0
Jaramilla_;0;0
morangutan;0;0
moai_lacho;0;0
Alter_Benji;0;0
PatricioPacheco;0;0
alebonati;0;0
JGoniC;0;0
Arwenrb;0;0
marielrubio;0;0
andreeliz;0;0
raulabasolo;0;0
felixsincolor;0;0
PatoSolar;0;0
edcorvera;0;0
n_carvajal;0;0
JuanKASO;0;0
ccaipillan;0;0
faibolero;0;0
GabiiBenitez;0;0
ralvarezchile;0;0
pablo_toledo;0;0
Corp_Seb;0;0
lneculman;0;0
clauacevedo;0;0
Olcay79;0;0
_NelsonM_;0;0
Valpo59;0;0
PatricioMujica;0;0
TIGRE2662;0;0
KokeAvilaB;0;0
ChicaBANDa;0;0
tiger_last;0;0
opencurso;0;0
rodocc;0;0
JPConzard_2011;0;0
xtian_serq;0;0
Tomaskovacic;0;0
Sofia_VargasP;0;0
ituaaa;0;0
tinfadj;0;0
enzo_cl;0;0
NenaMontenegro;0;0
Rorotustra;0;0
Huverr;0;0
Sircam;0;0
zRISC;0;0
diegoblackened;0;0
alexandroalvare;0;0
lepinado;0;0
NuryRojas;0;0
borellana;0;0
pau_riquelme;0;0
PEDRO_ROA;0;0
_ccastillo_;0;0
grhupo;0;0
ovejamotuda;0;0
TrendsSantiago;0;0
juanaguayocaro;0;0
josepbenitez;0;0
pbaezazamorano;0;0
marielitavale;0;0
cristanrodrigez;0;0
chilenoblack;0;0
jasneza;0;0
Loco_Celeste13;0;0
joaquin_oliva;0;0
S_Hasfura;0;0
IVAN_HRG;0;0
cmgym;0;0
PatoSutto;0;0
mceciliaacunae;0;0
sebamontalbanl;0;0
verhego;0;0
DonProblema;0;0
ggrandonr;0;0
CFOdotCL;0;0
Carlitros_Ruz;0;0
Karinft;0;0
thiele79;0;0
nicolehalcarte;0;0
miciudadela;0;0
tomas_dr;0;0
ichoazul;0;0
JorgeTaker;0;0
JCDuhalde;0;0
Trolldivision;0;0
yasmin_yacoman;0;0
coralinesaez;0;0
danidesdelejos;0;0
MatusC;0;0
amigopancho;0;0
Boolture;0;0
juanenriquepi;0;0
yaesr;0;0
tuiterofome;0;0
arredondo3;0;0
jimenandrea74;0;0
maxspiess;0;0
Mario_Toledo_;0;0
chileducaccion;0;0
elfiscalizador;0;0
TitoAed0;0;0
josferna;0;0
newenstar;0;0
javi_pon;0;0
alfonsogc;0;0
felipe_mb_;0;0
GoliardoMayor;0;0
suaraya;0;0
FabianDLA;0;0
Isidora;0;0
CamiloMolina_S;0;0
carlosarias07;0;0
gmeeder;0;0
Sidewheleers;0;0
velly_08;0;0
yrli7;0;0
henrycarlos1;0;0
ivonchiii;0;0
Diego_lartar;0;0
Kasanizo;0;0
pabloman1977;0;0
CeciValdesM;0;0
naditamaritza;0;0
LuisMunozD;0;0
mquiero;0;0
msaintjean15;0;0
eduardodelaefe;0;0
caballitodemara;0;0
jsanhuezav;0;0
agonzalezzamora;0;0
mapilharreguy;0;0
eafuenzalida;0;0
abrlinconl;0;0
cofla69;0;0
mananaossandon;0;0
belendulces;0;0
PozoClau;0;0
EXLostberry;0;0
rchile;0;0
cosmos212;0;0
La_cabra_chica;0;0
mentecleme;0;0
marcebepe;0;0
gutierrezadaros;0;0
nikitamitzuko;0;0
mcastrof;0;0
karlosmc;0;0
Ricardovalesan;0;0
jraul_martinez;0;0
cesarsanhueza;0;0
Pedro_hafNaye;0;0
Xtianro;0;0
PedroGarciaM;0;0
DarkAngelSweet;0;0
incesarciable;0;0
emekui;0;0
ligustrino;0;0
victoriaonline;0;0
alvaritopro;0;0
zurdo_pensante;0;0
palomapicasso9;0;0
ItaloFranzani;0;0
guacha_pela;0;0
polizert;0;0
gransopi;0;0
Polyglotona;0;0
Cristian_Quiroz;0;0
Rinusa855;0;0
ElManarits;0;0
jignacioolave;0;0
icartes_r;0;0
fgUerra77;0;0
ibarrax;0;0
DJacobPozo;0;0
pedromarangunic;0;0
palvitabc;0;0
pauherrera;0;0
benjakaufmann;0;0
MaribelRetamal;0;0
ClaudioRomeroR;0;0
semuve;0;0
caroherre;0;0
ciudadano2020;0;0
RMOYAY;0;0
caroalbers;0;0
don_absurdo;0;0
ilaar;0;0
Jinsulza;0;0
Checho_Marambio;0;0
melll270;0;0
adrian_urmeneta;0;0
frannjsaavedra;0;0
mauroll;0;0
carlosmatus18;0;0
luistamayov;0;0
IvanLienlaf;0;0
felisaavedra;0;0
andresolivos;0;0
alex_olivares;0;0
cristianjamett;0;0
franrodriguezp;0;0
mauri_araya;0;0
OMolinaRiquelme;0;0
AllFreeDoom;0;0
Jtxi;0;0
nenanerd;0;0
esteban_rojas;0;0
Guerreberg;0;0
manuelsaotome;0;0
tkgxwm;0;0
gcayala;0;0
LoLa_P3lusa;0;0
claudito13;0;0
ROSY_ELAchile;0;0
fcatrin;0;0
Danielslj;0;0
franciscozuniga;0;0
rmachucak;0;0
Valeriita_;0;0
EdxFigueroa;0;0
MarceParraguez;0;0
DonVidela;0;0
a_lobo_jaime;0;0
orlando3000;0;0
epix74;0;0
cknaak;0;0
dasalgado;0;0
aarayas;0;0
Gabriela0799;0;0
GMLIFSCHITZ;0;0
sergiocanalesv;0;0
moyarzun;0;0
maglo1m;0;0
antofa_vuela;0;0
claudiosanz;0;0
CarlosDupreCont;0;0
albertopolus;0;0
evimedina;0;0
crosvera;0;0
juboba;0;0
renesaffirio;0;0
monica_abud;0;0
luxoval;0;0
carlosvr82;0;0
fva10;0;0
danielsilvah;0;0
elchascas;0;0
GabyMaureira;0;0
erutiran;0;0
VioPascal;0;0
gvallejos;0;0
carrizone;0;0
Idealeatoria;0;0
JurgenCarrascoK;0;0
increibleignatz;0;0
lord_ferroso;0;0
miguelbravob;0;0
lepief;0;0
solbrinck;0;0
Anastasia_Tweet;0;0
H_Jara;0;0
_ampi_;0;0
Caro_Rojs;0;0
chileliberal;0;0
CarlosGustav;0;0
CARBE60;0;0
gdonoso;0;0
efematurana;0;0
Egle_Zavala;0;0
richardsotog;0;0
eblesmancer;0;0
fdopena;0;0
carolpohlhammer;0;0
kambiado;0;0
CesiaArredondo;0;0
analuciacaceres;0;0
miguelretamal;0;0
Car0linaC0rder0;0;0
Pjniculqueo;0;0
estirado;0;0
chillylilly25;0;0
luisortizaedo;0;0
VTRsoporte;0;0
denissehc;0;0
Fdoaranc;0;0
DescontrolDC;0;0
sara_s_g;0;0
RadBark;0;0
diegomeb;0;0
maescor;0;0
chicovictor2011;0;0
CarlosAntonioRV;0;0
robert_alex;0;0
MarthMefisto;0;0
benja_valdes;0;0
jiboncom;0;0
patosaeh;0;0
Carmen_chis;0;0
RaulPalmaO;0;0
Esteralfaro;0;0
cdonosojara;0;0
cristianpradel;0;0
Dany_Passarinho;0;0
GonzaloLarenas;0;0
ArturoVargas;0;0
pame_h;0;0
jo_salast;0;0
miquelanngelo;0;0
tongoyianguava;0;0
polosaavedra;0;0
suralista;0;0
hectorcarcamos;0;0
diasde48horas;0;0
ClaudiiaTorres;0;0
Maurmass;0;0
mauricioriffo;0;0
andrescuevas82;0;0
maritzachavezmo;0;0
sra_ana;0;0
romi_bajbuj;0;0
carlacaiceo;0;0
SebaMarin90;0;0
walter_porcel;0;0
cecingecomp;0;0
DomiTaborga;0;0
VivoDeBecas;0;0
Portizarancibia;0;0
LuisLarrain;0;0
zeromercury;0;0
Gonzaloreporter;0;0
lachina_chile;0;0
rodrigocruzech;0;0
rcaramori;0;0
javierxgonzalez;0;0
pepegrandon;0;0
Danita_doll;0;0
paz_oberreuter;0;0
MASjuventud;0;0
rsandovalgangas;0;0
FLP_V;0;0
vinostroza88;0;0
pablogov;0;0
jorgelara1982;0;0
tvn_juancarlos;0;0
marialexpi;0;0
MarcoGac;0;0
CristianPuentes;0;0
gustavo_psm;0;0
GonzaloCortes;0;0
Autodefenza;0;0
Matias_Hermo;0;0
yjyjfreeg;0;0
traviezoocast;0;0
LauriTaDeRojas;0;0
tomasechiburu;0;0
alexeicortes;0;0
i_becker;0;0
aleNstgo;0;0
dracecicastillo;0;0
alejocordones;0;0
ejheat;0;0
DTorresMa;0;0
danielhernan;0;0
pauparedes;0;0
daaniilu;0;0
millarayleddy;0;0
fdolebrun;0;0
jisamit;0;0
PPCRUZMO;0;0
canalspace;0;0
zell_vengeance;0;0
tomasho5;0;0
alejandroaliaga;0;0
cecomuc;0;0
imMaxiArce;0;0
rosarioge;0;0
maca_carrasco;0;0
GATO_MV;0;0
ziza8pg;0;0
Guillermoic;0;0
rupertdax;0;0
PFLAMM;0;0
Javi_1117;0;0
jsolivares;0;0
rivadeneira82;0;0
Rpolankis;0;0
Arqueros;0;0
JessDuhart;0;0
leramosz;0;0
Ekamedel;0;0
gazlene;0;0
sergiomarmora;0;0
rigodevalpo;0;0
HUGOCAUTIVO;0;0
Piafern;0;0
gc_marines;0;0
marcelillavn;0;0
ginocordovac;0;0
leovallejos;0;0
brb_ulloa;0;0
elzanadoria;0;0
Francotirador;0;0
l4queen;0;0
elquintopoder;0;0
ccarrillolopez;0;0
TatoVicencio;0;0
nicolas_asm;0;0
Alefuhrer;0;0
peroporsupuesto;0;0
EvaRayen;0;0
delajoker;0;0
senavarrom;0;0
pcuellarb;0;0
Paulillasama;0;0
perezamar;0;0
santaevitaa;0;0
JovenSur;0;0
elcataldo;0;0
nicolascharmin;0;0
gonzo_a;0;0
CataChichona;0;0
JoseFelipePerez;0;0
davocks;0;0
JoseRuminao;0;0
ErnestoUribe_C;0;0
TM_Video;0;0
electrico_scout;0;0
colocolodetodos;0;0
Pajarito_rorrex;0;0
javierreinaldo;0;0
FrauOphelia;0;0
michelbdmoberly;0;0
GabytaRiveros;0;0
caneoc;0;0
heyantoo;0;0
REALCaptMorgan;0;0
csanhuezac;0;0
PabloFloresB;0;0
tnecro;0;0
CarlosFigue;0;0
jcreyess;0;0
dnbravo;0;0
SteppenWolf87;0;0
JaNyToP;0;0
Ayuuh;0;0
sebastianjans;0;0
PaolaAraneda;0;0
pipedelgado;0;0
moni__K;0;0
gabrielsalei;0;0
pepitaopazo;0;0
Catalina2013;0;0
oshrik;0;0
NOTICIASRADICAL;0;0
kthyta_;0;0
CalamaTwiteros;0;0
IgnacioWong;0;0
Arrot_art;0;0
ezava05;0;0
Piureman;0;0
polillanarco;0;0
RadioCityFM;0;0
rodrigotoro_t;0;0
JSbiobio;0;0
alexandracastan;0;0
libialibre;0;0
GustavoPaFi;0;0
em_oller;0;0
malulina24;0;0
Javieraleal24;0;0
c00naa;0;0
GabboV;0;0
degutierrezfa;0;0
natyalvial;0;0
pfamiliarconce;0;0
leonardo_arm;0;0
Miss_Kitty_Sue;0;0
maliaga;0;0
pregonegro;0;0
irconlaflo;0;0
MilenaMaldita;0;0
Activistacultur;0;0
kamishimada;0;0
pamdavinci;0;0
nickusbarrera;0;0
ChileNOseRinde;0;0
FernandoVaras;0;0
maranedar;0;0
emedonoso;0;0
pequenhoGigante;0;0
karlx_;0;0
clickeados;0;0
PET1837;0;0
jotabrax;0;0
gabi_bravoi;0;0
jorgefrane;0;0
redconstruyamos;0;0
rocioalister;0;0
kellys_dany;0;0
Aguin;0;0
ValReyesO;0;0
MaximoFrancisco;0;0
ValeInostroza;0;0
LiszyRiquelme;0;0
WGarate;0;0
patita_51;0;0
JavierBeta;0;0
javisanhueza;0;0
Franjoes;0;0
franciacelis;0;0
NicolleCandia;0;0
angebustamante;0;0
frandetierra;0;0
elias_medina;0;0
JD_potteradicto;0;0
Ps_Campos;0;0
alinfordc;0;0
Camilein_b;0;0
alvarorivasMD;0;0
diegodrms;0;0
eugenioquintana;0;0
Petr0nila;0;0
FranAsdasd;0;0
vconstanza;0;0
navva_87;0;0
accostelo;0;0
elquenoaporta;0;0
pollizzz;0;0
GonzaloGuerra;0;0
bnunezar;0;0
PernoPasado;0;0
nachonazif;0;0
ChioAndrea;0;0
gtorresweb;0;0
kenygamboa;0;0
llagos;0;0
mac_grandi;0;0
marielisgarden;0;0
cristianleon;0;0
eLe_Dettoni;0;0
MakitaFritz;0;0
aangiems;0;0
joran60;0;0
sallycarcid;0;0
crojasjara;0;0
monteiman;0;0
Sandropen;0;0
esisla;0;0
_verota_;0;0
wnoack_87;0;0
Silvia_delaV;0;0
johnnyfritz;0;0
KatuRCarrasco;0;0
NandyMoglia;0;0
Mago_Yin_CSM;0;0
caro_zeta;0;0
maldozapata;0;0
CristinaMoraga;0;0
closer49;0;0
Blanquito_Amor;0;0
karlitajara;0;0
Proyectamemoria;0;0
MaeBrit;0;0
fran_oyarzun;0;0
elchiriwa;0;0
_azafran_;0;0
fpereztorrealba;0;0
dmanoucheri;0;0
felipesanhuezaa;0;0
ElSakeador;0;0
cmelladoc;0;0
alesita1010;0;0
pabloramosg;0;0
lavitrolablog;0;0
TwiterAfta;0;0
electroblues;0;0
nicodelcanto;0;0
benjitaaD;0;0
felipevenegasp;0;0
rbustamante81;0;0
Toetheline;0;0
gonzalobf;0;0
muribepmontt;0;0
Panxocolate;0;0
cloudmig;0;0
palobos;0;0
CarlosVergaraN;0;0
GonCarrasco;0;0
rtapiap;0;0
CarlosPaezS;0;0
Funkmila;0;0
Charly_torresv;0;0
Jatropho;0;0
joacopavez;0;0
cakoblack;0;0
rajchekar;0;0
pablong_;0;0
dassish;0;0
coteviveros;0;0
wlaadi;0;0
osolong;0;0
marcelox515;0;0
pcollaog;0;0
bilsoncl;0;0
enChileHoy;0;0
Naiitta;0;0
rosekace;0;0
sole_10;0;0
xFielx;0;0
kathycubillos;0;0
sebapineda;0;0
krrott;0;0
LeooTC;0;0
Nickmor;0;0
candy_voodoo;0;0
csaez1972;0;0
AlonsoDamian;0;0
Clape11;0;0
jesicaba;0;0
Negro_Pato;0;0
cquirogam;0;0
Sergio_Vivanco;0;0
gabozuniga;0;0
bernicastillo;0;0
claudiomarchant;0;0
un_ico;0;0
Urrutia20;0;0
ejtauran;0;0
GersonGuzmanD;0;0
KenaLorenziniL;0;0
Aster_Eben_Scot;0;0
Alezunigad;0;0
Don_Cristian_;0;0
ariastoteles;0;0
rolguin_md;0;0
paalvarm;0;0
jvelosom;0;0
rndzvs;0;0
nuevaizquierda1;0;0
burbruja;0;0
fb_aguilera;0;0
Wa_koli;0;0
lacarolopez;0;0
victorvargass;0;0
PROPUERTOVARAS;0;0
JJCO_X;0;0
POLLITO1701;0;0
Nicolassymmes;0;0
gaboaldana;0;0
palexde;0;0
valsolari;0;0
88Berserk88;0;0
bgiavio;0;0
Jota_libre;0;0
Bettinits;0;0
Icebel;0;0
Erunamme;0;0
oscarsicar;0;0
vgtariana;0;0
malfarou;0;0
dienel;0;0
TUL0001;0;0
davidale1979;0;0
ceciliawinett;0;0
crstnrdrgzcnt;0;0
_siro_;0;0
DiegoTroncoso;0;0
Scomandante;0;0
fiBE_;0;0
mgm2207;0;0
idmi_farra;0;0
Twiterfrustrado;0;0
Profesenterreno;0;0
cpazthomas;0;0
janolivares;0;0
RobertoIX;0;0
JPAlvarez_;0;0
amancinie;0;0
isaiassharon;0;0
aharambour;0;0
maelemol;0;0
patydeconce;0;0
ClausPradenas;0;0
vanitti;0;0
CristianLoewe;0;0
cstewartc;0;0
jonathanorrego;0;0
cesarvalenz;0;0
AnUnkind;0;0
elena_urrutia;0;0
jorgedelcuri;0;0
berniibu;0;0
katitho;0;0
jgjimenezi;0;0
cMenita;0;0
radioel89;0;0
Camilacontreras;0;0
TanoArdiles;0;0
carlospapanegro;0;0
GrupoPapaNegro;0;0
BrujitaArcoiris;0;0
Lorechile;0;0
Gentz;0;0
gutix90;0;0
doppelpolig;0;0
CarolinaYacoman;0;0
bel_AraGuz;0;0
Martoclates;0;0
JoCamPerez;0;0
sicodeliatux;0;0
_Gilyta;0;0
mgoyenechea;0;0
wuari_polo;0;0
pablacampos;0;0
Mauricio_Galleg;0;0
garridocrino;0;0
hector_garrido_;0;0
burrelo;0;0
gabrielsepulvda;0;0
michael_caceres;0;0
sebamilla;0;0
pablovelosos;0;0
victorramirez;0;0
Maade_;0;0
jtapiasilva;0;0
elobservatodo;0;0
FabMardones;0;0
alonsobarros;0;0
macaccino;0;0
prod_chileno;0;0
fdomelo;0;0
jony_foo;0;0
arisaillon;0;0
Karinnalejandra;0;0
edonikko95;0;0
ConiCona;0;0
Lib3rtad;0;0
patricioalegre;0;0
KDfunky;0;0
PacienteCronico;0;0
ColectivoJS;0;0
oposicionpinera;0;0
js_difusion;0;0
Seba_Cortes;0;0
gmobastias;0;0
jovictoriam;0;0
b_francheska;0;0
Sr_controlflore;0;0
elycourt;0;0
Roddiam;0;0
PaseoAfta;0;0
Dapha7x;0;0
gonantofagasta;0;0
rogarpi;0;0
emilianogarciab;0;0
BenjaGarcia;0;0
fjbengoat;0;0
diegozavala;0;0
cjferes;0;0
mjourrutia;0;0
joiturrieta;0;0
jmorande;0;0
fgimenezc;0;0
FaJustiniano;0;0
rsandelyon;0;0
juanjosesilva;0;0
jagiordano;0;0
Julianparrafer;0;0
susiiglee;0;0
ClauCifuentes;0;0
efeguti;0;0
chalidip;0;0
daniel_llanos;0;0
andres_morel;0;0
ClaudioCastillo;0;0
naxodiaz;0;0
barbarelash;0;0
DepecheEvans;0;0
RaulCortes;0;0
amandagaete;0;0
Japo_Val;0;0
Natynoemi;0;0
fischerps;0;0
mr_jeanx;0;0
AdolfoEstay;0;0
nacho_jmb;0;0
CaroCorrea21;0;0
drpavez;0;0
artemisia_azul;0;0
realcatalan;0;0
maibennett;0;0
without_soul;0;0
rodolfoofs;0;0
pinchecopito;0;0
danaepc;0;0
VickycillaPino;0;0
tachobrion;0;0
HippieChaotique;0;0
andryinos;0;0
Danielandrreea;0;0
RobSepulvedaL;0;0
camialvarez;0;0
EvaProudhon;0;0
crisneda;0;0
zonazux;0;0
sbrahmj;0;0
iguzmanl;0;0
Nono_Torres;0;0
Rafiuz;0;0
vale_sita;0;0
airsoull;0;0
FranLeiva14;0;0
creaconcritica;0;0
izqda_nunoa;0;0
tefy_rev;0;0
Fran_ECM;0;0
ZorioCruz;0;0
nataly_sk;0;0
cataequijada;0;0
kingzein;0;0
gabrielcruzfer;0;0
mkniehaus;0;0
donquintana;0;0
chirimoyalegree;0;0
Mitrox;0;0
PipeQuintana;0;0
JuanPaArriagada;0;0
angel_gz_;0;0
CETMEDUA;0;0
eacoboo;0;0
OzKrMrdns;0;0
Lechugaconmayo;0;0
Carretes;0;0
rockrunner25;0;0
novatillo_;0;0
RockartAlwayz;0;0
DanielaH____;0;0
Coke_Contreras;0;0
RemigioSaez;0;0
Karolcariola;0;0
NidiaValenzuela;0;0
camilacocina;0;0
iarayah;0;0
cpatagon;0;0
Nitnelav;0;0
LuisEstebanLF;0;0
vehementecolor;0;0
alexisegv;0;0
Profecultoman;0;0
veryllo;0;0
alvaroignacio_s;0;0
Don_Corleone_;0;0
mighernandez;0;0
bernicoo;0;0
santiagovaldes;0;0
Shora_alviento;0;0
aqui_leo;0;0
lucia_estrada;0;0
ceeaudi2011;0;0
jobecerra;0;0
cbellolio;0;0
carloscarrilloo;0;0
pipeferr;0;0
siugup;0;0
felipeopazo1;0;0
Paranoikaa;0;0
Mcmunizaga;0;0
kunamaskta;0;0
Fedesep;0;0
lletelier;0;0
MELENIK52;0;0
simplifika;0;0
Ego_Ipse;0;0
Gabri_Fernandez;0;0
Sara_Ceci;0;0
sojorowsky;0;0
mriost;0;0
octaviozapata;0;0
Jo_Moncada;0;0
fhubner;0;0
fcoarellano;0;0
tlapil;0;0
GeralTruji;0;0
jsaezleal;0;0
Talosh77;0;0
Hidracina;0;0
zvonimirvitalic;0;0
Juanchi002;0;0
pro_tarapaca;0;0
NOSTROMOpuntoCL;0;0
daysimunozr;0;0
jleytong;0;0
wachunei;0;0
ramosna;0;0
vivelauc;0;0
Cristian_RMilla;0;0
Parraseando;0;0
claudignacio;0;0
Jorgeravelo;0;0
PRI_Chile;0;0
lau_vp;0;0
el_pe;0;0
carloscorrea;0;0
iwgo;0;0
JimenezUSM;0;0
Niicky_;0;0
Rata_deLana;0;0
Tristramshamdy;0;0
dmfreirec;0;0
MyStyle_22;0;0
PedroZapata;0;0
felipe_bucci;0;0
moralesjp;0;0
joaquinbravo;0;0
ohferfer;0;0
twitsessions;0;0
lospataecumbia;0;0
valepalacios_;0;0
panchitovalle;0;0
cmlast;0;0
Ex_Colmillo;0;0
natyare;0;0
Robertovanc;0;0
Wladimir1489;0;0
DhFlores11;0;0
matias_astima;0;0
_Peruanista;0;0
tammygut;0;0
bobpinto;0;0
elmundodepax;0;0
firudrino;0;0
UniversiaChile;0;0
MaffexB;0;0
confibercom;0;0
JJoaquinPerez;0;0
edgardodiazm;0;0
stark;0;0
FelipePolanco;0;0
BarbaraSalfate;0;0
pablomejia;0;0
BloodySpartan;0;0
guido_cc;0;0
luserrano;0;0
PipeUrie;0;0
Pedag_Criticas;0;0
ValeMarquezP;0;0
sesnaola;0;0
SebastianBolton;0;0
Seba_CoronaD;0;0
divonec;0;0
QueZZZo;0;0
Vionetty;0;0
manugarpez;0;0
pacv101217;0;0
sinHyconZ;0;0
Freeda27;0;0
bfsantander;0;0
JuanPoetaMuerto;0;0
Lloyis;0;0
INFORMADORCHILE;0;0
jose_maritano;0;0
sebadillalive;0;0
PoliticaUC;0;0
echeverria;0;0
catrileocarrasc;0;0
mvaldeb;0;0
uh_floripondio;0;0
AngzTweet;0;0
ghazamfar;0;0
celeblung;0;0
Viryinia;0;0
ricardo_paquis;0;0
vccerda;0;0
Pampv_;0;0
Fernandanda;0;0
sebaahumada;0;0
mil_md;0;0
Metaaanfetamina;0;0
lorepineda;0;0
nico_aedo;0;0
fernandaRioseco;0;0
naati_d;0;0
natiavayu;0;0
Gonzalinho_;0;0
lpcallejeros;0;0
kineDRstrings;0;0
aguascalmadas;0;0
koteLB;0;0
YoselynCarrasco;0;0
vitocockelar;0;0
Segoas;0;0
daniaraya96;0;0
Rock_Buster;0;0
Recajetilla;0;0
jugodefrutilla;0;0
tomasrd;0;0
diegoqvedo;0;0
weonsupertela;0;0
CamiSandoval;0;0
BernardooRafa;0;0
mak09_mc;0;0
srtacaritoups;0;0
freahki;0;0
TomasMery;0;0
egresados_ama;0;0
viernesdemedios;0;0
la_papio;0;0
koketwenty;0;0
javidiazc;0;0
Territorial_Ing;0;0
samajimo;0;0
jcatalanmoya;0;0
edoovaldivia;0;0
orozkista;0;0
rcamposvega;0;0
expolilla;0;0
paflar;0;0
milo360azul;0;0
ceeinf;0;0
sergiocl;0;0
queen__bitch;0;0
mschwagerv;0;0
Aetheryon;0;0
jjnjo;0;0
rrorro21;0;0
rocioHBurgos;0;0
angetic;0;0
consu85;0;0
Lyeau;0;0
cristobalugalde;0;0
chiquitita132;0;0
janohonores;0;0
Josurre;0;0
Clfranz;0;0
danielivdp;0;0
manfromars;0;0
ciudadjardincl;0;0
CuchitaAmigo;0;0
MarioRnesto;0;0
iNathRawr;0;0
_FuriousGeorge;0;0
CarolaRojas;0;0
arasse;0;0
Rominitita;0;0
feli_martinez;0;0
isiiisc;0;0
benzodiazepinas;0;0
jronra;0;0
carlosrojasast;0;0
AcidSour;0;0
InterferenciaP;0;0
laru_chan;0;0
NarutoKanno;0;0
antonieta_adams;0;0
saimon001;0;0
Siwoly21;0;0
andres_chx;0;0
vaaros;0;0
WaldoFuentes;0;0
csarvo;0;0
Felipe_bq;0;0
candimarley;0;0
serviteclados;0;0
nagi_x3;0;0
Laport_Aldunate;0;0
Pazesposito;0;0
ibugueno;0;0
konitukio;0;0
ConyAesedeefe;0;0
rhinzpotter;0;0
Feubbchillan;0;0
Bernardita_CM;0;0
cgonzalezja;0;0
_SudaK_;0;0
uchybell;0;0
vivi_ulloa;0;0
Pattsy38;0;0
paulotenino;0;0
luzmeteorica;0;0
Marcelo_Osorio_;0;0
JosSeXitop;0;0
pincampana2;0;0
hervalenzuela;0;0
valpoteamo;0;0
mariela_qzada;0;0
Cristian_pg;0;0
imaonl;0;0
OjitosOk;0;0
palomiwis;0;0
PsHohe;0;0
morivalentina;0;0
ricardocasas;0;0
Somer_Lu;0;0
Luciano_Valdes;0;0
ManuelG_JDC;0;0
GTorrejon;0;0
Fede_cs;0;0
rodolffo21;0;0
Harryelsucio;0;0
marquitorobles;0;0
BobMesmo;0;0
cafuentealba;0;0
PauAmpuero;0;0
Daniel_MDK;0;0
blancayyubanita;0;0
vaallpo;0;0
CarolinaJerez;0;0
tinoalvarez;0;0
caacomercio;0;0
hereabouts;0;0
rmasad;0;0
pithopraktas;0;0
NoteroAngel;0;0
danussa;0;0
dromelen2;0;0
DavidMarin;0;0
Aletz13;0;0
marco_afta;0;0
SilvestreLyon;0;0
Matiasplac;0;0
Netsscope;0;0
gabodieguez;0;0
RodrigoYunge;0;0
astroboi;0;0
BenjaSanchez;0;0
dakanacho;0;0
correnaticorre;0;0
Jaimico28;0;0
marcelmarchant;0;0
jpdevillersgran;0;0
javn1992;0;0
civilucsc;0;0
jorgecarrillomo;0;0
maca_benitez;0;0
vickoka;0;0
Copitox;0;0
feucn;0;0
teatroalavena;0;0
camihornig;0;0
cmackenziek;0;0
bobosworld;0;0
laTacaTaca;0;0
Asheerre;0;0
ManuSilva_UC;0;0
_Camy_LA;0;0
Mauperezyau;0;0
ArIeLCaLlEjAs;0;0
WeBaTo;0;0
alfredovergara;0;0
pilarignacia;0;0
MarisolAcuna;0;0
ascajas;0;0
SebaTroya;0;0
felixleonm;0;0
nachoseguel;0;0
Macapazordonez;0;0
mr_kroomer;0;0
rperezdearcep;0;0
TurinBard;0;0
ClaudioCifuent;0;0
Zorello;0;0
comuecologica;0;0
comunaviva;0;0
BocaAlliveratti;0;0
Sol_Ortega;0;0
vktfg;0;0
andreabecerraan;0;0
Margaritus;0;0
Jesumonasterio;0;0
panchu;0;0
panchovera;0;0
leoretamalm;0;0
Maurovski_;0;0
UDD_cl;0;0
antogalarce;0;0
cristianrosas;0;0
mackno;0;0
lanalhue;0;0
Gab0S;0;0
CaicUsm;0;0
SebaNaicer;0;0
panchodelfuturo;0;0
pepetso;0;0
bueni_ta;0;0
Pazzha;0;0
mayibeltran;0;0
cmozo;0;0
GaboBlues;0;0
CarolaBunkers;0;0
UCviene;0;0
el_andres_gomez;0;0
goyanedelv;0;0
jorgebaraona;0;0
elmagoandres;0;0
olininis;0;0
jessicagalaz;0;0
MasCienciaChile;0;0
Fuck_America;0;0
LeynarLN;0;0
faossio;0;0
mariochains;0;0
RamonFaundez;0;0
kris_vidal;0;0
Canrulo;0;0
consejerovalenz;0;0
juanbparada;0;0
fcerdal;0;0
CarolinaZaror;0;0
wicksy1212;0;0
DLermanda;0;0
fjhgutierrez;0;0
Phillipo_;0;0
AlessioAguirre;0;0
mansillarivas;0;0
valentin_ag;0;0
CamilaTanza;0;0
robertoperezb;0;0
qcho;0;0
simonsanchezh;0;0
elfeluca;0;0
luco;0;0
Colocolo_mivida;0;0
jfcollao;0;0
jacastrof;0;0
