"","user","degree"
"189","gonzalitron","  0"
"190","joussenmatias","  0"
"191","yoprotestocl","  0"
"192","EntreRender","  0"
"193","sokika2009","  0"
"194","carlos061274","  0"
"195","Patocontrerash","  0"
"196","ReneAucapan","  0"
"197","pcayuqueo","  0"
"198","MovilizateChile","  0"
"199","bariii","  0"
"201","MaJoO_CuaDroS","  0"
"202","ValitaaPrestige","  0"
"203","Movilizatecl","  0"
"204","fjclaissac","  0"
"205","incubolica","  0"
"206","CaritoAil","  0"
"207","Negherath","  0"
"208","Dalelita3","  0"
"209","gacela_azul","  0"
"210","profitador","  0"
"211","ChileFederal","  0"
"212","ikemnis","  0"
"213","CatalanCarS","  0"
"214","EmilianoConcha","  0"
"215","venegastraverso","  0"
"216","negroareyuna","  0"
"217","inis_mm","  0"
"218","millita_lino","  0"
"219","Jota_libre","  0"
"220","Angiie_ee","  0"
"221","gabycho","  0"
"222","AceJacques","  0"
"223","carlitos_zonica","  0"
"224","PolaAmapola","  0"
"225","a_pando","  0"
"226","Mirsalis","  0"
"227","paulamatamoros","  0"
"228","okkita_","  0"
"229","jpjam","  0"
"230","angelahandrea","  0"
"231","rodrigoalonsoh","  0"
"232","sergio_jara_r","  0"
"233","Banyeliz","  0"
"234","azetaene","  0"
"235","Jael_Mical","  0"
"236","miciudadela","  0"
"237","oskenund","  0"
"238","Panda_Austen","  0"
"239","camibanez","  0"
"240","rulahawk","  0"
"241","JGiovannii","  0"
"242","ovejasgrises","  0"
"243","JavieraVasquez","  0"
"244","ximusu","  0"
"245","cibermagda","  0"
"247","vitocox","  0"
"248","polibt","  0"
"249","alesansan","  0"
"250","Dunhere","  0"
"251","AljandraRios","  0"
"253","Lady_Astartea","  0"
"254","TheMisterVIP","  0"
"255","MelitaGarrido","  0"
"256","lalowilson","  0"
"257","camillenathair","  0"
"258","J_Alejandrro","  0"
"259","LyzseviRT","  0"
"260","evelyncita","  0"
"261","goomez","  0"
"262","MARYPOSA2010","  0"
"263","VocacionAmarga","  0"
"264","Nice_blueberry","  0"
"265","earthfundchile","  0"
"266","Katpeace_","  0"
"267","betohohmann","  0"
"268","PattyFernandezG","  0"
"269","Joethy_","  0"
"270","Keiks_","  0"
"271","frivas05","  0"
"272","alarcon88","  0"
"273","aamr151","  0"
"274","rociomusica","  0"
"275","sandraflorescid","  0"
"276","sebaescobarg","  0"
"277","carloselias","  0"
"278","Motiva_","  0"
"279","MarileX8","  0"
"282","CarlosNicer","  0"
"283","scriado","  0"
"284","franelacanela","  0"
"285","Chatohumildee","  0"
"287","Mag033","  0"
"288","eLe_Dettoni","  0"
"289","sebasvillas","  0"
"290","eacunab","  0"
"292","jifacorps","  0"
"293","marcebeatriz","  0"
"295","franiiloubi","  0"
"296","CzesarA","  0"
"297","KristyBeiza","  0"
"298","Alfredo_Gallard","  0"
"299","MarcelaMenares","  0"
"300","emilioelmago","  0"
"301","fodoc","  0"
"302","lstanden","  0"
"303","Rayen_Luzanto","  0"
"304","Kareencarrasco","  0"
"305","Vaniacarrion","  0"
"306","nomascafe","  0"
"307","IndignadosChile","  0"
"308","Maribeluru","  0"
"309","andrestopografo","  0"
"310","Camiltellez","  0"
"312","cesar_cvt","  0"
"313","el_xexo","  0"
"314","OposicionJoven","  0"
"315","mcastillejo","  0"
"316","JavierFigueroaP","  0"
"317","JunoRodriguez","  0"
"318","MOVIMIENTOROJO","  0"
"319","nvaizquierda","  0"
"320","Epulewfu","  0"
"321","viajebeat","  0"
"322","manteliz","  0"
"323","vakillaintown","  0"
"325","tomasbes","  0"
"326","roxaveo","  0"
"327","Omayra_Chr","  0"
"328","iMrsRadcliffe","  0"
"329","Goonzooo","  0"
"330","el_George23","  0"
"331","javito_roman","  0"
"332","Camipaz_D","  0"
"333","debbyv09","  0"
"334","wakeupfeeling","  0"
"335","rmartinezv","  0"
"336","danivalderrama","  0"
"337","mapamonte","  0"
"338","Fuenzac","  0"
"339","Monxitto","  0"
"340","alemmcleod","  0"
"341","aliciabanuelos","  0"
"342","sanluiseo61","  0"
"343","SebastianMadou","  0"
"344","isk2000","  0"
"345","sebasalmaraz","  0"
"346","Pa_Va","  0"
"347","AlanMardones","  0"
"348","analogchile","  0"
"349","JoseTomasErraz","  0"
"350","jmaureiram","  0"
"351","raulyniz","  0"
"352","raignau","  0"
"353","irrlienan","  0"
"355","Cacerolachilena","  0"
"356","nanafuentes","  0"
"357","maluespa","  0"
"358","Edmundobustos","  0"
"359","joorge_p","  0"
"361","Bastiasluis","  0"
"362","vankellyn","  0"
"363","walderrama","  0"
"364","Juliorbitando","  0"
"365","cecade_cl","  0"
"366","testaferreira","  0"
"367","levyantona","  0"
"368","maritzasanhueza","  0"
"369","Robineski","  0"
"371","palaa","  0"
"372","_Toto","  0"
"373","__Sofis","  0"
"375","mauel_victor","  0"
"376","raulmt","  0"
"377","caco_gutierrez","  0"
"378","FrauHihler","  0"
"379","karlitalechuga","  0"
"380","dumenes_lc","  0"
"381","fresia_pb","  0"
"382","lalo1412","  0"
"383","rodrigo_tudor","  0"
"384","PaulyPino","  0"
"386","Luis_AntimanM","  0"
"387","artemisa107","  0"
"388","LoreArlett","  0"
"389","UltimoMinutoCL","  0"
"390","meugeahu","  0"
"391","eduardorossel","  0"
"392","morrifeib","  0"
"393","Patitocorces","  0"
"394","alejandritaflo","  0"
"396","Luispino21","  0"
"397","CatiitaJaRa","  0"
"398","PiliPardoM","  0"
"399","Berry_17","  0"
"400","Flassca","  0"
"401","Ol_ypunto","  0"
"402","GustavoAdolfoG_","  0"
"403","claucatb","  0"
"404","toolola","  0"
"405","Walter_Albrecht","  0"
"406","eatenasm","  0"
"409","LAlquintaGonzal","  0"
"410","MrMufin","  0"
"411","m_sandoval11","  0"
"412","juan_sac","  0"
"414","profetadetrana","  0"
"415","DiegoRamrez","  0"
"416","VMLEIVA","  0"
"417","lolybg","  0"
"418","iBorn_ToBeFree","  0"
"419","Carbonatoylitio","  0"
"420","AlvaroDalcahue","  0"
"421","pcarrascog","  0"
"422","VienesaMayo","  0"
"424","Trovador1771","  0"
"425","hperez91","  0"
