"","user","degree"
"8862","javiunchi","   3"
"8863","nicoyak","   3"
"8868","juanenriquepi","   3"
"8874","gaptone","   3"
"8892","chikitaruiz","   3"
"8897","xecy","   3"
"8914","randudog","   3"
"8926","gamancilla","   3"
"8928","yurimcconell","   3"
"8939","filosofiauchile","   3"
"8950","puroperiodismo","   3"
"8982","marcschfi","   3"
"8984","krostii","   3"
"8994","francisco_arq","   3"
"9002","elotroenemigo","   3"
"9003","nohayegne","   3"
"9006","fvegafuentes","   3"
"9043","sebastafari","   3"
"9052","magdalenagil","   3"
"9063","katita_lunatika","   3"
"9089","dante_azul","   3"
"9128","ahansenatria","   3"
"9132","cristobalph83","   3"
"9159","zesak","   3"
"9169","sergiopoly","   3"
"9175","vale_aviles","   3"
"9200","tany2120","   3"
"9204","camilopalma","   3"
"9206","rebecatel","   3"
"9207","curantoenhoyo","   3"
"9229","red_mivoz","   3"
"5","palyta","   2"
"60","alexmontestizka","   2"
"98","rinostrozag","   2"
"125","rodrigoalonsoh","   2"
"143","tjaque","   2"
"152","belenbariloche","   2"
"188","karenjaram","   2"
"216","kyuco","   2"
"225","lucialopezchile","   2"
"227","stupid_prudence","   2"
"230","pa_oli","   2"
"249","ethianfco","   2"
"265","plaulie","   2"
"269","te_miro_gente","   2"
"303","kmillys","   2"
"400","gongastereo","   2"
"449","xaviervel","   2"
"472","salvemosatacama","   2"
"474","marianoasecas","   2"
"512","resbalosos","   2"
"539","ceap_uchile","   2"
"587","new_retro","   2"
"640","_maurbano_","   2"
"668","paolamosso","   2"
"672","demamboenmambo","   2"
"674","camlagos","   2"
"679","krkn","   2"
"694","eugenioquintana","   2"
"742","alfonsogc","   2"
"773","marioasis","   2"
"819","1524patricia","   2"
"891","janlitro","   2"
"902","caatabravo","   2"
"971","daniel__antonio","   2"
"1007","nikodelpuerto","   2"
"1032","ctapiach","   2"
"1043","jjosemanuel","   2"
"1134","zamoracarmen","   2"
"1309","franperalesf","   2"
"1388","mgsubercaseaux","   2"
"1407","raecheco","   2"
"1420","akarina_","   2"
"1459","smaturana","   2"
"1580","obzexiionxty","   2"
"1586","marxismo_cl","   2"
"1635","chile_alerta","   2"
"1648","miguelsoffia","   2"
"1679","jazzun","   2"
"1750","gloriaapii","   2"
"1811","raulguillermo62","   2"
"1920","chiiobelen","   2"
"1942","rr_vivi","   2"
"1943","sind_triumph","   2"
"1969","afuentealba_","   2"
"1986","mallenx","   2"
"1987","nikilivil","   2"
"2015","yasleon","   2"
"2030","ximvenegasc","   2"
"2079","jacquelineher15","   2"
