"","user","degree"
"599","MGLHERNANDEZA","  0"
"600","MConsueloM","  0"
"602","anti_nati","  0"
"603","caritoberry","  0"
"604","Arantxa_Paz","  0"
"605","ivconejera","  0"
"606","CarlosDinamarca","  0"
"607","ernestogarratt","  0"
"608","rodrigoenero","  0"
"609","juancuevas","  0"
"610","marlokaoficial","  0"
"611","Anngie_cJ","  0"
"613","JaviDelgadillo","  0"
"614","fitoyin","  0"
"615","JcolomaAnd","  0"
"616","Cristianruss","  0"
"617","chileeduca","  0"
"618","arakilljoys","  0"
"619","mpaz_gonzalez","  0"
"620","CaroAlmendras","  0"
"621","hilda101155","  0"
"622","danyclaveria","  0"
"623","copeticoto","  0"
"624","ivanmoran","  0"
"625","Sujheymi","  0"
"626","Chilense","  0"
"627","klaudyz","  0"
"628","ceciliamarticor","  0"
"629","enChileHoy","  0"
"630","JavValencia","  0"
"631","opinion_social","  0"
"632","Malvita","  0"
"633","radicalyfeliz","  0"
"634","elchirimoya","  0"
"635","pagomi","  0"
"636","danieeeel_j7","  0"
"637","NanoMaulen","  0"
"638","EseDepolo","  0"
"639","andybartelsman","  0"
"640","ma_irca","  0"
"641","palabra01","  0"
"642","fn31r4","  0"
"643","maca_gp","  0"
"644","natyinostroza","  0"
"645","Pepe_wathever","  0"
"646","SUPEREGHON","  0"
"647","PimpinelaEscarl","  0"
"648","Caro_RojasD","  0"
"649","carlosperezdu","  0"
"650","MauricioTapiaR","  0"
"651","GLuisRodrigoM","  0"
"652","LuchoOff","  0"
"653","AnaisValentina_","  0"
"655","Abogadoandrade","  0"
"656","danaeur","  0"
"657","AndresCarrera07","  0"
"658","NegroMartinez","  0"
"659","claudia_jp","  0"
"660","diegoxignacio","  0"
"661","DiecinueveHD","  0"
"662","_bacv","  0"
"663","kejemit","  0"
"664","Marianapennab","  0"
"667","Sofi_Soto16","  0"
"668","claujarah","  0"
"669","marjusta","  0"
"670","mialicanto","  0"
"671","Abnner_X","  0"
"672","turum_ts","  0"
"673","carmen_hertz","  0"
"674","dbello1","  0"
"675","Jochaconaguirre","  0"
"676","nerycita","  0"
"678","riaoyanedel","  0"
"679","Tal_IVAN_","  0"
"680","jaimehinostroza","  0"
"681","CariAgro","  0"
"683","thecamilliway","  0"
"684","alejandronova","  0"
"685","Natita_Guerra","  0"
"686","OctavianoTM","  0"
"687","ignaciabilbao","  0"
"688","MPalmaxLaReina","  0"
"689","gerardo_a","  0"
"690","aganderats","  0"
"691","eduardomuriel","  0"
"692","_laura_rueda","  0"
"693","Big_smile19","  0"
"694","EvaMariaSoto","  0"
"695","Laetitious","  0"
"696","errazuriz","  0"
"697","silabario","  0"
"698","aschaban","  0"
"699","Manika350","  0"
"700","Fricandelas","  0"
"702","Milton_Edwards","  0"
"703","Angelon19","  0"
"704","lasierradecoro","  0"
"705","alecelish","  0"
"706","spammera66","  0"
"707","aranzarojasfaun","  0"
"708","danajimez","  0"
"709","itakachile","  0"
"710","MauroMura11","  0"
"711","Myanezb","  0"
"712","checonguero","  0"
"713","hasa72","  0"
"714","gggonzal","  0"
"715","LuisAlvear","  0"
"716","la_evex","  0"
"717","jpeinan","  0"
"718","aguayosky","  0"
"719","lacunat","  0"
"720","alronsito","  0"
"721","Mauro_Loyola","  0"
"722","pau_riquelme","  0"
"723","eaguirregonzale","  0"
"724","pabloperezc","  0"
"725","nfanny256","  0"
"726","smaug0","  0"
"727","lufarve","  0"
"728","rootvi","  0"
"729","luisalbertomoya","  0"
"730","Philllliip","  0"
"731","Blowjob22","  0"
"732","papoazulejo","  0"
"734","acamp001","  0"
"735","TiareNaim","  0"
"736","m_e_sotomayor","  0"
"737","jennypardosilva","  0"
"738","leivac","  0"
"739","Crisagui16","  0"
"740","paztillina","  0"
"741","margaritpastene","  0"
"742","ValeriaGomezF","  0"
"743","cpborquez","  0"
"744","echeveluis","  0"
"745","cokesalazar","  0"
"747","ALERTECHIPR","  0"
"748","cristinasanmm","  0"
"749","Renateo","  0"
"750","macalendez","  0"
"751","Arknus","  0"
"752","josesilo","  0"
"753","lilieraz","  0"
"754","danilorojase","  0"
"755","Empanadaaas","  0"
"756","Natalia_Tapia_T","  0"
"757","giorgiogiudice","  0"
"758","tatytadonoso","  0"
"759","Jota_St","  0"
"760","jolitron","  0"
"761","GalloNegro1992","  0"
"762","conibarreraa_","  0"
"763","Cote_VargasC","  0"
"764","andresdeseck","  0"
"765","Racurafael","  0"
"766","Goeury18","  0"
"767","cesarockers","  0"
"768","RogeeSerrano","  0"
"769","Drakoslatin","  0"
"770","unidosenamor","  0"
"771","alvaroramis","  0"
"772","Danielmoder","  0"
"773","lorenalillo","  0"
"774","yoyigo07","  0"
"775","Lapintanahoy","  0"
"776","angitel","  0"
"777","Clfl13","  0"
"778","NICOMARTINEZ666","  0"
"779","cundurraga","  0"
"781","DJTUCAN","  0"
"782","pablogado","  0"
"783","daguirreval","  0"
"784","ErgongaG","  0"
"785","garceschiloe","  0"
"786","mborquezn","  0"
"787","Vanessakrausel","  0"
"788","gonza_101","  0"
"789","Mangeles21","  0"
"790","mit0vasquez","  0"
"791","asteroidesc","  0"
"792","nicolgarrido","  0"
"793","MariaGuinda","  0"
"794","eric_barrera","  0"
"795","cristobalotero","  0"
