"","user","degree"
"302","Sherlyn2033","  0"
"303","Mariela_Cartes","  0"
"304","Krmn_726","  0"
"305","gabsjagar","  0"
"306","Rep_de_Chilenia","  0"
"307","VicenteTirado_","  0"
"308","EU_Ivan","  0"
"309","jarrex_7","  0"
"310","aspermun","  0"
"312","alvaromode","  0"
"313","rvegav","  0"
"314","andysidente","  0"
"315","Kuruta_","  0"
"316","Erick_damian_S","  0"
"317","Conanr3","  0"
"318","Nataliasotofell","  0"
"319","ncortiz","  0"
"320","Recajetilla","  0"
"321","solosonrie_","  0"
"322","zuargo","  0"
"323","mibuthrashard","  0"
"326","unentropico","  0"
"327","rmanriquezw","  0"
"328","alecelish","  0"
"329","linuxpaulin64","  0"
"331","supernicol","  0"
"333","Chikili","  0"
"334","elxshiko2011","  0"
"335","eneas_e","  0"
"336","NandyMoglia","  0"
"337","munozcarola","  0"
"338","Pedromauricio","  0"
"339","icostella","  0"
"340","Sbamarti","  0"
"341","ccornejoa","  0"
"342","maidenchelas","  0"
"343","britangelica","  0"
"344","Asyd67","  0"
"345","capihurt","  0"
"346","bwilsont","  0"
"347","Mangeles21","  0"
"348","eldeladepalo","  0"
"349","nharambour","  0"
"350","acondemarin","  0"
"351","raulguillermo62","  0"
"352","BandaConmocion","  0"
"354","fernandajfu","  0"
"355","TeffyKnowles","  0"
"356","tv_albert","  0"
"357","amzpar","  0"
"358","Camiltellez","  0"
