"","user","degree"
"622","pipeterov","  0"
"623","kuchenquaker","  0"
"624","perispomeno","  0"
"625","RicardoRubio_L","  0"
"626","sudamericanas","  0"
"627","Danizabel","  0"
"629","miguelpaz","  0"
"630","Defensacultura","  0"
"631","lolypalquenolee","  0"
"632","espaverso","  0"
"633","Danaesoto","  0"
"634","Granarcangel","  0"
"635","mefuienlavola","  0"
"636","AgoraRock_radio","  0"
"637","LoreSottoo","  0"
"638","CivilEng107","  0"
"639","randreszurita","  0"
"640","ilichsp","  0"
"641","blitox","  0"
"642","panxoandres","  0"
"643","Chelofor","  0"
"644","tamiedroveblues","  0"
"645","rbustamante81","  0"
"646","Miss_Cabezota","  0"
"647","ivan_afta","  0"
"648","nicomarshall","  0"
"649","aganderats","  0"
"650","Rytoks","  0"
"651","sescan","  0"
"652","lore_burgos","  0"
"653","nachaaa_","  0"
"654","ignaciaorellana","  0"
"655","Kyrie_Shion","  0"
"656","Gabi_Alvarez","  0"
"657","Fdo2do","  0"
"658","sussyh","  0"
"659","chumaed","  0"
"660","krusoee","  0"
"661","Osofernandez","  0"
"662","imnotdelafuente","  0"
"663","LalyPierola","  0"
"664","joysandfears","  0"
"665","rossanahumanist","  0"
"666","gustavosilvalo","  0"
"667","franherreraa","  0"
"668","proyecto_evex","  0"
"669","yoyidiaz","  0"
"670","mpaz_gonzalez","  0"
"671","Gorwell_","  0"
"672","Jaime_Pe_","  0"
"673","palermo_312","  0"
"674","EFE1313","  0"
"675","JuankPilgrim","  0"
"676","Fitozero","  0"
"677","Titopepe","  0"
"678","luquistruqui","  0"
"679","luisgarciahsj","  0"
"680","jwacevedo","  0"
"681","GiorgioJackson","  0"
"682","Dolfiro8","  0"
"683","CatiitaJaRa","  0"
"684","ecologistachile","  0"
"685","cosorio999","  0"
"686","Mangeles21","  0"
"687","Marianapennab","  0"
"688","aalfonsog","  0"
"689","AylenGz","  0"
"690","martamce","  0"
"691","PituEspin","  0"
"693","IgnacioCz","  0"
"694","mmonsalvesp","  0"
"695","msdark","  0"
"696","ConceTV","  0"
"697","FlavioSolia","  0"
"698","jmansolea","  0"
"699","alejandocs","  0"
"700","jotabe_90","  0"
"701","eszmulewicz","  0"
"702","ROITA_","  0"
"703","Biji78","  0"
"704","chileparticipa","  0"
"705","trolky","  0"
"706","catacolihuinca","  0"
"707","tierracontrol","  0"
"708","NickoGandara","  0"
"709","pameladrm","  0"
"710","patricio_jose","  0"
"711","janetnoseda","  0"
"712","gloprimu","  0"
"713","Noctunia","  0"
"714","LuisELeiva","  0"
"715","panchoajimenez","  0"
"716","Robert_vc","  0"
"717","alvaro_borja","  0"
"718","arolasuribe","  0"
"719","koneko_3","  0"
"720","Camilo_Marquez","  0"
"722","pituushi","  0"
"723","Gby1689","  0"
"724","bryanh2p","  0"
"725","manabalon","  0"
"726","MrMufin","  0"
"727","CarlosMullerC","  0"
"728","jolorca","  0"
"729","NatytaDiazM","  0"
"730","Xandreas","  0"
"731","Cdmas2","  0"
"732","zureste","  0"
"733","limarysanchez","  0"
"734","vargsvillalobos","  0"
"735","vrodrigueznunez","  0"
"736","cata_delcampo","  0"
"737","jaraknda","  0"
"739","Evesiiitha","  0"
"740","MakinitaGirl","  0"
"741","profitador","  0"
"742","DanielCampos92","  0"
"743","Cartarbri","  0"
"744","felipe_888","  0"
"745","zumbeo","  0"
"746","andresrojas994","  0"
"747","Metalhot","  0"
"748","gguzman","  0"
"749","joven_ciudadana","  0"
"750","KikeSarmientos","  0"
"751","yoyigo07","  0"
"752","Lineoff_","  0"
"753","educaccion","  0"
"754","magnos2011","  0"
"755","margaritpastene","  0"
"756","Byta58","  0"
"757","CristobalStolen","  0"
"758","Amanda_Tapia","  0"
"759","mazarebelde","  0"
"760","Lusonja","  0"
"761","lady_lancaster","  0"
"762","koryzma","  0"
"763","gabrielapaznow","  0"
"764","Daniel_cl","  0"
"765","rominacastillo_","  0"
"766","jorge_mirandab","  0"
"767","ZChinkud","  0"
"768","mixsodareloaded","  0"
"769","caatadouglas","  0"
"770","Oscar_Manriquez","  0"
"771","n_condorcet","  0"
"772","hector_campos","  0"
"773","concertatuitera","  0"
"774","HelmutKramer","  0"
"775","Matitweet","  0"
"776","AlePizarroN","  0"
"777","joan_lc","  0"
"779","hxhugo","  0"
"780","HGowx","  0"
"781","ltorcelli","  0"
"782","maca_gp","  0"
"783","indiGnada7","  0"
"784","noramariposa","  0"
"785","humanista44","  0"
"786","pintorgnaranjo","  0"
"787","seba_araos","  0"
"788","exiliadoseduca","  0"
"789","catanavarrop","  0"
"790","claudiomunozr","  0"
"791","Socioeducacion","  0"
"792","EnriqueMirandaK","  0"
"793","Fedesep","  0"
"794","lbaeza","  0"
"795","Cacerolachilena","  0"
"796","PROLOSLAGOS","  0"
"797","Tania220Solis","  0"
"798","ale_oyarzun","  0"
"799","astrofille","  0"
"800","Zurdaca","  0"
"801","MarcelaMenares","  0"
"802","clauyara","  0"
"803","nihilista_disco","  0"
"804","Mattyll","  0"
"805","onetabo","  0"
"806","lsalasn","  0"
"807","ConkaLC","  0"
"808","AlexisJony","  0"
